msp_name	LD-26	HD-19	LD-38	LD-84	LD-95	HD-67	LD-88	HD-16	LD-7	HD-24	HD-29	LD-36	HD-79	LD-61	LD-46	HD-54	HD-11	LD-49	HD-81	LD-96	LD-74	LD-83	LD-29	LD-24	LD-3	LD-34	LD-68	HD-64	LD-19	HD-45	HD-53	LD-13	LD-5	HD-35	LD-81	HD-22	HD-63	LD-60	LD-55	LD-1	LD-50	LD-15	HD-8	HD-60	LD-54	HD-7	LD-56	LD-43	LD-70	HD-26	HD-62	LD-66	HD-21	HD-50	LD-22	LD-21	HD-9	LD-79	HD-25	LD-6	HD-42	HD-44	HD-49	LD-30	HD-70	LD-11	LD-41	HD-48	LD-91	HD-76	LD-47	LD-14	LD-73	HD-69	HD-59	LD-58	HD-17	HD-39	LD-39	LD-23	HD-75	LD-25	LD-52	LD-64	HD-27	LD-69	LD-27	HD-74	LD-57	HD-18	LD-32	HD-36	LD-42	HD-38	HD-4	HD-10	HD-77	LD-76	HD-52	LD-97	LD-53	HD-72	LD-85	HD-34	HD-40	HD-31	HD-56	LD-4	LD-90	LD-37	LD-87	LD-65	LD-31	LD-17	LD-35	HD-32	LD-63	HD-78	HD-20	HD-30	HD-33	LD-59	HD-83	LD-12	HD-58	HD-13	HD-73	HD-82	LD-75	HD-80	LD-89	LD-48	HD-71	LD-94	HD-37	HD-28	HD-66	LD-98	LD-18	HD-2	HD-15	HD-1	LD-80	HD-57	LD-10	LD-86	HD-23	LD-16	HD-41	LD-28	LD-45	LD-51	HD-6	HD-12	HD-3	LD-8	LD-62	LD-20	HD-65	LD-40	HD-51	LD-93	HD-55	LD-82	LD-71	LD-67	HD-5	HD-68	LD-92	LD-44	LD-78	LD-2	HD-46	LD-33	LD-77	HD-61	HD-14	LD-72	HD-47	HD-43
msp_0346	0.0007082069971832	0.0045673328219411	0.0	0.0	0.0053788625514385	0.0045619769295832	0.0025079358666976	0.0017919918022361	0.0027539801418369	0.0054999900232075	0.0030489810959217	0.0	0.0046067902981826	0.0	0.0003134300615794	0.0016108412180128	0.0021417206380434	0.0	0.002025389639145	0.0020571380064952	0.00136832860314	0.0001784558832288	0.0030202215200308	0.0012890847576284	0.0020248473449998	0.0001712814096779	0.0	0.0054187323481206	0.0005330302529266	0.0026406739576828	0.0009260761245308	0.0019589036490187	0.0	0.0016116101811139	0.0013593731349252	0.0014889503380876	0.0021680470697761	0.0023827250212749	0.0014622239818646	0.0044142407588781	0.0002769903848424	0.0017703852855499	0.0016091043559704	0.0016935605928832	0.0016326675081442	0.0021698393850397	0.0	0.0007580676979983	0.0023574936622954	0.0015119680151501	0.0012602340539353	0.0	0.0	0.0023983570661011	0.0040871084539456	0.0001484972753117	0.0020229962525401	0.0178823138824158	0.0	0.0022771784188736	0.0004377131253068	0.0014990762757891	0.0001782800828782	0.0021770385572755	0.0	0.0054725181118419	0.0012651025258689	0.0004872189668569	0.000190325547618	0.001776424518505	0.0017523842807384	0.0028104384393883	0.0006360845745594	0.001246554217242	0.0031659568447733	0.0018032365697279	0.0	0.0001501833991354	0.0007250777056675	0.0004154955465759	0.0038250456115561	0.0038125231134601	0.0012780075674227	0.0001202139334515	0.0049130674692981	0.0	0.003475693838257	0.0045140833408168	0.0	0.0018674929683347	0.0047492511397053	0.0053953028522524	0.0009360866281035	0.0024440062062799	0.0021786117559932	0.0099591560844512	0.0017205824632554	0.0006271732701034	0.0041259519679844	0.0014639636591118	0.0036614184501371	0.0034370081732506	0.0038441126403914	0.0023653448052425	0.0008646721472885	0.0100765732925972	0.0	0.0034759332409412	0.0002251842456839	0.0006546664809479	0.0	0.0009991046292945	0.000266988684787	0.0020409279161205	0.0	0.0015829032611924	0.0	0.0008412717610537	0.0073068477960306	0.0006445454423033	0.0014040730494543	0.0010837344202652	0.0010697063219478	0.0092583541261461	0.0014236004051391	0.0036073826589331	0.0027914002751355	0.0002435710260289	0.0009677603620314	0.001258618478304	0.0	0.0007985494369881	0.002422149722065	0.002856460068107	0.0033943521390964	0.0018264614407044	0.0004322609780126	0.0049518249148011	0.0	0.0040123241946661	0.0023109466718453	0.00369132097272	0.0	0.0010217077044201	0.0030990544007816	0.0001710619871502	0.0032378120609619	0.0	0.0009450074903763	0.0005873863245514	0.0	0.0	0.0052168452894571	0.00310778788577	0.0010738789086395	0.0059335296375715	0.0	0.0	0.0016861875985252	0.0193868473574151	0.0010789327355616	0.0	0.0041954564726061	0.0001365735914893	0.0001808018974839	0.0005933948860773	0.0036854998667178	0.0001772209704212	0.0	0.0011070065712581	0.0001230484421859	0.0061645199535639	0.0	0.0	0.0038616397419504	0.0034459316717523	0.0051721052405392	0.000224278583266	0.0012419500329049	0.0012463208212325
msp_0347	0.0	0.0	0.0003395739577208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002646070506057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003149348228332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003010846246633	0.0002121584305677	0.0002419714386848	0.0	0.000240393540975	0.0003038598899901	0.0001998148871867	0.0002042060366924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007977738909677	0.0	0.000205529873458	0.0003405234115799	0.0	0.0	0.0004607230903621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000164960141059	0.0	0.0	0.0	0.0	0.0001774749657891	0.0002736306944724	0.0	0.0	0.0	0.0	0.0003831413020133	0.0	0.0	0.0	0.0	0.0003547378220513	0.0	0.0002142465270209	0.0	0.0	0.0	0.0	0.0	0.0001945528577104	0.0	0.0	0.0	0.0001652077859532	0.0002665675607197	0.0	0.0	0.0	0.0	0.0004293876737375	0.0	0.0	0.0001691663682414	0.0	0.0003005608682354	0.0	0.0008108860636986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001812945402272	0.0002274070476238	0.0	0.0	0.0	0.0	0.0
msp_0348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002134035071765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003720186273442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002554639293313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004082316501975	0.0	0.0	0.0007731151237818	0.0	0.0	0.0	0.0	0.0	0.0	0.0003590655895219	0.0	0.0	0.0	0.0	0.0002729572135033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006325905732754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0350	0.0	0.0	0.0	0.0001962035958606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002712066616556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001583069539116	0.0	0.0	0.0	0.0	0.0	0.0	0.0003251913907742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002922879806793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000277225078684	0.000467729604856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017191600802062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012967109957904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035136051047427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003891062807966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020332666107363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001837601785708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017518896770115	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0353	0.0	0.0	0.0	0.0	0.0	0.0002546345687113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000757014283439	0.0	0.0002275052007185	0.0	0.0004546104479861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008645676147885	0.0002379980548931	0.0	0.0002247135446635	0.0	0.0	0.0003188392860941	0.0	0.0002604616238604	0.0	0.0	0.0	0.0001822120084203	0.0001835838957691	0.0	0.0	0.0	0.0	0.0	0.0	0.0002020893381244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001555320544248	0.0	0.0	0.0001884536365239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002232613598195	0.0	0.0002103900275001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003073646271661	0.0	0.0	0.0	0.0	0.0005344924286789	0.0	0.0002633898282534	0.0	0.0003666253909839	0.0	0.0	0.0	0.0	0.000335221810757	0.0	0.0	0.000242523717221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002119259107889	0.0	0.0	0.0	0.0	0.0	0.0002243858941782	0.0	0.0	0.0	0.0	0.0	0.0002414025557506	0.0001994013954042	0.0001258165220214	0.0	0.0004586512746925	0.0	0.0	0.0002445417053656	0.0	0.0	0.0	0.0004015122747019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003695972719558	0.000245369186428	0.0	0.000311933113578	0.0	0.0	0.0	0.0	0.0	0.0	0.0002491244509197	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001496095206079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001651002775522	0.0	0.0	0.0001209321175865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0505117333218087	0.0	0.0	0.0	0.0	0.0	0.0
msp_0356	0.0001775250156985	0.0001805121879347	0.0002934842858467	0.0	0.001441810146429	0.0066928581705999	0.0	0.0026445297056353	0.0002448713347268	0.0027655708053804	0.0010212066883784	0.0	0.0001940705538233	0.0	0.000289381052653	0.0027539119948881	0.0027965038393419	0.0	0.0003029631515944	0.0	0.0007147170111916	0.0	0.002411791768977	0.0	0.0002167367486581	0.0060856502961563	0.0	0.0002231636653231	0.0	0.0	0.0002186890642789	0.0005882678220241	0.0	0.0001686099883207	0.0	0.0019009487811105	0.0002801401375254	0.0	0.0	0.0002296763735996	0.0	0.0003730267053151	0.0175507758824108	0.0006961610112298	0.000255874864759	0.0001020988190947	0.0	0.0	0.0002096236010216	0.0	0.0007958802525751	0.0	0.0	0.0	0.0003776494687174	0.0	0.0033735670610265	0.0	0.0	0.0139358623566895	0.0004180640619091	0.0	0.0	0.0005129236827973	0.0	0.0	0.0002763101807433	0.0001769434928116	0.0002004847156845	0.0	0.0008021046180653	0.0	0.0	0.000689898022514	0.0041271344232533	0.0	0.0002327602910307	0.0003861675097453	0.000729636087294	0.0	0.0	0.0021675426925936	0.0002228006461678	0.0	0.0006155895416931	0.0	0.0	0.0046340722225921	0.0002179424299695	0.002196504588893	0.001754318937847	0.0011886858990661	0.0	0.0	0.0006781911642609	0.0	0.0004219899954115	0.0	0.0061128357816641	0.0002897830840607	0.0	0.0047410547479492	0.0	0.0	0.0003586692059241	0.001193474970989	0.0014247546235575	0.0	0.0	0.0	0.0	0.0002707465054473	0.0	0.000153780743708	0.0	0.0005340048995737	0.0	0.0007420528573132	0.0	0.0	0.001782228877536	0.0	0.0001580311973442	0.0	0.0039600870921296	0.0	0.0016901323158956	0.0	0.0	0.0	0.0	0.0	0.0022154947394145	0.0008299879974093	0.000874633319367	0.004827041569451	0.0003287435188396	0.0	0.0	0.0031920634490349	0.0037753402188857	0.0	0.0	0.0009674877744523	0.0	0.003718426779405	0.0016162242174765	0.0019934940579386	0.0002232908593733	0.0007839785189417	0.0	0.0	0.0	0.0013205318360586	0.0	0.0	0.0	0.0002018447969748	0.0002164061268385	0.0	0.0006254641202805	0.0	0.000221343739366	0.0001803693457437	0.0	0.0001839777793314	0.0052596547421875	0.0	0.0	0.0003266825240796	0.0	0.0	0.0001816162013746	0.0	0.0	0.0	0.0	0.0	0.0002557796825161	0.0007868917679134
msp_0357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011506482119706	0.0	0.0014149565972974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003802613029284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002491573594468	0.0	0.0	0.0005518793958949	0.0	0.0005184659234256	0.0	0.0	0.0	0.0002925420123145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005635515258654	0.0	0.0002943282649117	0.0	0.0	0.001355922532028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025410750679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003501330861758	0.0	0.0	0.0	0.0	0.000974660747334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003365063354413	0.0	0.0003223126471577	0.0	0.0	0.0	0.0	0.0	0.0002752542562367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004670310208486	0.0	0.0	0.0	0.0	0.0	0.0	0.0005903750651081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007077063629462	0.0	0.0	0.0003492532639934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006943341494854	0.0	0.0	0.0	0.0
msp_0358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002505491893786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
