msp_name	SAMN37671264	SAMN37671265	SAMN37671267	SAMN37671269	SAMN37671270	SAMN37671271	SAMN37671273	SAMN37671275	SAMN37671276	SAMN37671277	SAMN37671278	SAMN37671279	SAMN37671280	SAMN37671281	SAMN37671282	SAMN37671283	SAMN37671284	SAMN37671285	SAMN37671286	SAMN37671287	SAMN37671288	SAMN37671289	SAMN37671290	SAMN37671291	SAMN37671292	SAMN37671293	SAMN37671294	SAMN37671295	SAMN37671296	SAMN37671297	SAMN37671298	SAMN37671299	SAMN37671300	SAMN37671305	SAMN37671307	SAMN37671369	SAMN37671395	SAMN37671438	SAMN37671479	SAMN37671488	SAMN37671489	SAMN37671490	SAMN37671491	SAMN37671492	SAMN37671493	SAMN37671495	SAMN37671496	SAMN37671497	SAMN37671498	SAMN37671499	SAMN37671500	SAMN37671503	SAMN37671504	SAMN37671505	SAMN37671506	SAMN37671507	SAMN37671509	SAMN37671510	SAMN37671511	SAMN37671512	SAMN37671513	SAMN37671516	SAMN37671518	SAMN37671519	SAMN37671521	SAMN37671522	SAMN37671524	SAMN37671525	SAMN37671529	SAMN37671530	SAMN37671531	SAMN37671532	SAMN37671533	SAMN37671534	SAMN37671535	SAMN37671537	SAMN37671538	SAMN37671542	SAMN37671543	SAMN37671544	SAMN37671545	SAMN37671551	SAMN37671553	SAMN37671554	SAMN37671558	SAMN37671563	SAMN37671564	SAMN37671567	SAMN37671568	SAMN37671572	SAMN37671573	SAMN37671574	SAMN37671575	SAMN37671578	SAMN37671579	SAMN37671580	SAMN37671581	SAMN37671582	SAMN37671583	SAMN37671586	SAMN37671588	SAMN37671589	SAMN37671590	SAMN37671591	SAMN37671592	SAMN37671595	SAMN37671596	SAMN37671599	SAMN37671600	SAMN37671608	SAMN37671610	SAMN37671611	SAMN37671612	SAMN37671613	SAMN37671618	SAMN37671620	SAMN37671621	SAMN37671625	SAMN37671627	SAMN37671628	SAMN37671630	SAMN37671632	SAMN37671633	SAMN37671634	SAMN37671635	SAMN37671636	SAMN37671637	SAMN37671638	SAMN37671639	SAMN37671641	SAMN37671644	SAMN37671646	SAMN37671647	SAMN37671651	SAMN37671655	SAMN37671656	SAMN37671657	SAMN37671658	SAMN37671659	SAMN37671665	SAMN37671666	SAMN37671668	SAMN37671669	SAMN37671671	SAMN37671674	SAMN37671678	SAMN37671679	SAMN37671680	SAMN37671681	SAMN37671682	SAMN37671683	SAMN37671684	SAMN37671685	SAMN37671686	SAMN37671687	SAMN37671688	SAMN37671690	SAMN37671691	SAMN37671694	SAMN37671696	SAMN37671697	SAMN37671699	SAMN37671701	SAMN37671702	SAMN37671703	SAMN37671704	SAMN37671706	SAMN37671707	SAMN37671708	SAMN37671709	SAMN37671710	SAMN37671711	SAMN37671713	SAMN37671714	SAMN37671716	SAMN37671717	SAMN37671718	SAMN37671719	SAMN37671720	SAMN37671721	SAMN37671727	SAMN37671728	SAMN37671733	SAMN37671735	SAMN37671736	SAMN37671747	SAMN37671756	SAMN37671758
msp_0195	0	0	0	0	0	0	0	0	0	0	0	1.12223308781029e-05	0	0	0	0.00188881143941043	0	0	0	0	0	0	0	0.00405653891226026	0	0.00272720006020307	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00477902022128175	0	0.00351117347417099	0	0.0043459278543545	0.000967900511625585	0	0	0	0.00471694459973177	0	0.00264448769936061	0.00834545099896068	0	0	0	0	0	0.00644378303969355	0.00186399160750462	0	0	0	0.00111636530188786	1.35761234176254e-05	0.00279541367070667	0	0	0	0	0	0	0	0	0	0.00610012759351437	0	0.00347247652075416	0.0133666174538896	0	0	0.0019678521617224	0.00656906285562657	0	0	0	0	0	0	0	0	0	0	0.00457247157490904	0	0	0	0	0	0	0	0	0	0	6.94955221953945e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00243714938579611	0	0	0	0	0	0.0047695079888353	0	0	0	0	0	0	0	0.00521888339833163	0	0.00525312445825497	0	0	0	0	0	0	0.00228558927389072	0	0.00208539283591832	0	0	0	0	0	0	0	0	0	0.000509366573027272	2.99171376021696e-05	0	2.30398847886701e-05	0.00316422080329087	0	0.00154667383160034	0	0	0.00395016082455985	0	1.74273444673712e-05	0	2.981538190124e-05	0	0.000593596864210002	0	0	0	0	0.00651389803304813	0	0	0	0.00186709704382869	0	0.00335863333026241	0.00278036159855371	0
msp_0196	0.0383042871421421	0	0	0.0113155891602937	0.000758398288509498	0.00313620631976813	0.00131543603500422	0.00188300791171362	0	0.00771777286548535	0.0167936680015766	0.0157715817371192	0.00729262209298554	0.0111534667020774	0.000930002622831618	0.000897476914057607	0.00912664599311416	0.00095360595144264	0	0.00561415512018786	0.00142755298494241	0.00453433816022711	0	0	0.00505435110587316	0.00929937889871186	0.000699052619498817	0.00125294751790095	0.00169138835338454	0.0093410196863584	0	0	0.00121561223797092	0.00223811612937368	0.00566293233522719	0.00268603899534032	0.0193173294177967	0.00522793725155234	0.00798216449057143	0.00125646408044878	0.00565935818940052	0.00944424504725762	0	0.00128438772429655	0.000466824512894176	0	0.00116844755481869	3.15829527620095e-05	0.0108782405699951	0.00768584433403454	0.0130428967225206	0.00549988093109034	0	9.20466633036418e-05	0.00493559872061653	0	0.00176543316440923	0.00425690491566683	0.00435553043599463	0.00385969925362132	0.013566261547038	0	0.00100040779357008	0.00330897617445325	0.0137865381212924	0.0161428149227706	0.00965580668964387	0.0192189970006421	0.00463599584265143	0.00240699138143668	0.00636086902864907	0	0.0137628307479602	0	0.00189081902914813	0.00607182084804597	0	0.00166372816202291	0.00075460887631479	0.0103160238552554	0.00470359758367631	0.00339821851433756	0.00435339865351652	0.00331854114602564	0	0	0.00727430509046271	0	0	0	0.00894193443530166	0.00798728760950152	0.00253701417670335	0.00855931101856164	0.010554406229511	0.00292972594062664	0.00440621533920128	0.00248299466836437	0.00656545346851249	0	0.000126636552080762	0.00984907490511265	0.00113171258083648	0.000792052912965751	0.00741797413264208	0.00431882591625151	0	0.00383635261919438	0	1.6714170509851e-05	0	0	0	0	0.0254117669978534	0.0315533460461366	0.000187433957415236	0	0	0.012406698245589	0	0	0.000991794441403506	0	0.00186112877043098	0.00159825522733033	0.0218565443447948	0	0.00748616692411488	0.010301697142134	0.0190077474678832	0.0058688662137096	0.00409500485952184	0.00585021032180982	0	0.00765259365359489	0	0	0.00243992302993966	0.0041819337654353	0.00877362051921131	0.00340682339957832	0.0142947902385966	0.00173749244021588	0.0157601400533132	0	0.00860464751214848	0.00634968386953557	0.00747527447633641	0.00501267437361015	0	0.000985853109589663	0.00122234069032327	0.00043648464305217	0.00307900078769222	0.000736149369859443	0.00382437347101084	2.39247957301693e-05	0.000404381137143129	0.00523021888169016	0.0152668466011263	0.00945097515205418	0	0.00240023806419615	0.000133382963407762	0.00267006855685173	0.00744391264684714	0.000812509548511247	0.00515490891823695	0.0075387449458781	0.0110001628372755	0.00146357377270549	0.00223532103276899	0.00199074532030902	0.000425974689361883	0.00714412343917052	0.0150165297817745	0.00784203754808714	0.0025385085963899	0.00186986807482388	0.000441091192192252	0	0.00204896067244524	0.00518960952293886	0.000859804523380999	0.00164114234037729	0.00263126387377288	0.00537757802294216
msp_0197	0	0	0.00137134753914489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000713965392715215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166085501977444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00272852877324114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0198	0	0	0	0	0.00134054432124005	0	0	0	0	0	0	0.00330271055841141	0	0	0.000113985340535589	0	0.000182270582807517	0	0	0	0	0	0	0	0	0	0	0	0	3.6433128087686e-05	0	0	0.000468648143707994	0.000174646476530633	0.000607767740719431	0	0	0.000123967333450997	0.000783806797170099	0	0	0	0	0	0.000129414305414213	0	0	0	0	0	0	2.59784811812657e-05	0.000613868661003222	0.000115822617376102	3.22752444529537e-05	0	0	6.50870338254753e-05	1.56598988774466e-05	0	0	0	0	0	0.000290363294086241	0	8.29480498845684e-05	0	0	0	3.15573594510229e-05	0	0	0	2.48851423666648e-05	0	0	0.000168420482676727	0	0	0.000279856505325258	0.000399724413763585	0	0	0	0	0	0	0	0.0023181291684586	0.0010882032204522	0.000382549337066503	0	0	0.00133077739523415	0	0	0.000614332687574163	0	0.00022670850880446	0	0	2.26715860314952e-05	0.000363170363597132	0	7.64551438519266e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	9.59121644100626e-05	0.000693470891542954	0.000808953264682864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118976415592247	0	0.000238571340553761	0	0	0.000856929097792439	0.000252045022187035	0	0	0	0	0	0	0.00025504485661531	7.64303040190459e-05	0.0011857876304229	0	6.50803595031297e-05	0	0.0013541119197617	0	0	3.66242449198218e-05	0	0.000139312254903903	0	0	1.04097507891702e-05	0	0	0	0	0	0.000896965027227903	0	0	0.000653701919675047	0	0.00138301960091001	0	0	0	0	0	0	8.67052828434142e-06	0.00102723782348851
msp_0199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129490131408882	0	0.00653781548097632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00610044703751927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00562654932468383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154145107471771	0	0	0.0164996875847676	0	0	0	0	0.00126719157056108	0	0	0.0308798243809192	0	0	0	0	1.17487441804706e-05	0	0	0	0	0	0	0	0	0	0	0.0223451692796174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00434589959940378	0	0.00447603212051682	4.02900195652753e-05	0	0	0	0	0	0	0	0	0	0	0.0113516419854271	0	0	0	1.22214160248327e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00918101766388811
msp_0200	0	0.000142182680754913	0.000939657681588329	0	0	0	0	0	0	0	0	6.40187454403591e-05	1.86641274294872e-05	0	0	0	2.76386633031057e-05	0	0	1.94436808690897e-05	1.3876689754999e-05	0	0	5.24212340251908e-05	0	0	0	4.38559147544245e-05	0	0	0.000188568852796754	0	4.79628042089239e-05	0	0	0.000330353308825488	7.15771334953191e-05	0	0	0	9.90464558685436e-05	0	0.000115695870823442	0	0	0.000332821177459656	0	0.000138305929932673	0	0	0	0	5.79027898129351e-05	0.000178669041634649	2.44505933360424e-05	0	0	0	0	0	0	0	0	1.59698904823081e-05	0	0	0	0	8.22218968432078e-05	0	0	0.000819281884069909	2.07061989010201e-05	0	0	0	0	0	9.53946071424633e-05	2.44731108689641e-05	0	4.67346969167129e-05	0	0	0.00148026617658155	0	2.68047926841981e-05	1.98685671958369e-05	8.82043984105032e-05	0	0	0	0	0	0	0.000163102485074844	0	0	0	0	1.91081202023433e-05	0	0	0	0	0	0.000122192206331568	0	0	0.000121985214430733	1.44511030107407e-05	0	0	0	0.000749201360300986	0	0.000358250750104707	0	0	0	0	1.40937889424333e-05	2.0087798319505e-05	0.00452821907981873	0	0	9.69897129406489e-05	0.000216630076597921	0	0	0	0.000155763796828436	0	0.000881618540476354	0.00081563439055945	2.46225513457861e-05	4.48469781950317e-05	6.73157645333311e-05	0	0	0	0	0	0	0	8.22036675312423e-05	0	0	0	0	0	0	0	0	0	0	9.80009839868698e-05	0.000203527412925968	0	0	0	3.57428628147221e-05	1.54372054417012e-05	0	7.45463601693887e-05	0	6.21434492104799e-05	0	0	0	0	0.000920308882476037	0	0	0	0	0	0	2.36912465483397e-05	0.000100009297678987	0	0	0.000152766786715616	0	0	0	0	0
msp_0201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00322193309318855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277503660739043	0	0	0	0	0	0	0	0	0.0540513045276367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011866306725721	0	0	0	0	2.24775532374205e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173082954644908	0
msp_0202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00194675908753336	0	0	0	0.000141487782497814	0	0	0	0.00530737150081286	0	9.08822350824043e-05	0	0	0.003500296064886	0	0	0.00359986561288654	0.00100325801840382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00259750949059918	8.50978207243658e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.80627660285548e-05	0	0.0189576363207235	0.000154203678850286	0	0	0	0	0	0	0	0	0	0	0	0.00484625188309608	0	0.000872405521925423	0	0	0	0	0	0	9.35884073145543e-05	0	1.92397974143505e-05	0	0	0	0	0	0.000377830886203278	0	0	0	0	0	0	0	0	0	0.00613400481661985	0	0	0	0	0	0	5.62743726677816e-05	0	0.000124975088020421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00517225049821449	0	0	0	0	0	0	0	0	0	0	0.00682575885111482	0	0	0	0	0	0	0	0	0	0	0	0	1.85996249187934e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.91396538816017e-05	7.17582458482739e-05
msp_0203	0	0	0	0.000128728700161408	0	0.00324190962644237	0	0	0	0	0	0	0	0	0	0.000756021615570593	0	0	0	0	0.000649543921799019	0	0	0	0.000331119123686569	0.00447763573334281	0	0	0	0.000385237876441196	0	0.00226685093135317	0	0	2.53751293802414e-05	0	3.95385645680579e-05	0	0.000349330279644844	0.00237794714580452	3.98918314131841e-05	0	0	0.0059101534289802	0	0	0	0.000102110362430401	0	0	0.00283265721144976	0	7.64690211153785e-05	0.00133205119468504	0.00216239091569209	0	0	0	1.66076676330138e-05	0.000895824291816779	0	0	0	0	0	0.00022767068833215	1.50479605416665e-05	0.000269870176118823	0.000216489218935984	0	0	0	0.000872916622542457	0.000110912491045376	0	0.000849878998494444	0.000875092687787303	0	0	0	4.11220679768011e-05	0	0	0	0	0	0	0	0	0	0	0	0.000616712000561065	0.00200019058847601	0.0014103497089285	0	0	0.000292822881042452	0	0	0	0	0	0.000234445395817902	0	0.000186703806774491	0	0	0.000980352181958073	0.000471557657695551	0	5.20537443343179e-05	0.000865022036211277	0	0	0	0.00396561866351217	0	0.000571265192474286	0.000851119418143452	0.00442875899854615	0	0	0	0	0	0	0	4.32057744731556e-05	1.10718544115018e-05	0	0.000202378507298567	0	0	0.00374245958814376	0.000201582929228894	0	0	0	0.000634693531170588	0	0	0	0	0	0	5.72388717875121e-05	0	0.00027669345407699	0.00121106629027865	0.000309205994210305	0	0	0	0	0	0	0	6.13221861996211e-05	0	0.00021062629982004	0.00761505132193083	0	0.000282405257851208	0	0	0	0	0	2.59179108174641e-05	7.96207197807002e-05	0	0	0.000568300107772754	0	1.05848755730832e-05	0	0.000303850945077639	0	0	0	0	0.000595103292782047	0.000534028951645597	0.000414499372552801	0	2.18026659291284e-05	0.000336971596838394
msp_0204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00237988729960638	0.00544220410615641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00223473001306713	0	0	0	6.76602453334955e-05	0	0	0	0	0	8.57271632108386e-05	0	0	0	0	0	0	0	0	0	0.000700931220469671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000192569663231746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5728074475104e-05	0	0	0	0.00128598750322487	0.00272503438973486	0	0	0	0	0	0	0.000999585324355674	0	0	0	0	0	0	0	0.00409961860319618	0	0	0	0	0	0	6.19868730666923e-05	0.0113085295434367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177843864669037	0.00471159804951954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446823996730822	0	0	0	0	0	0	0	0	0	0	0
msp_0205	0.0551952801117282	0	0	0	0	0	0	0	0	0	0.023315592287807	0	0	0.000502198246094562	0.000551823794700071	0.00237365844062499	0	0.000439689891434891	0	0	0	0	0	0	0.00492484910536247	0	0.000983834907578033	0	0.0009059443688039	0.0297040429826012	0	0	0	0.00308961761004882	0.000694238154867932	0	0	0.00956984283526497	0	0	0	0.00014956055436686	0	0	0	0	0.021184403944612	0	0.00150337441925776	0	0	0.0010840854119209	0	0	0	0	0	0.0376080475631871	0	0	0	0	0.000986643612131561	0	0	0	0	0.0204426578540761	0	0	0.00908512866011995	0	0	0.00033897319007609	0	0	0.013684442829393	0	0	0	0.00180238396771383	0.000765489087846687	0.00383157499908096	0	0	0	1.60170459647607e-05	0	0	0	0	0	0.000291709661138536	0	0	0	0.000530661252620846	0	0.000994483976801807	0	0.00260029561571921	0.00374038606495273	9.47219240959587e-05	0.00203786092243365	0	0.00350026580689402	0	0.0234114270955333	0	0	0	0	0.000147047232322053	0	0	0	0	0	0	0.0247100833671897	0	0.000578882159547972	2.74478214490751e-05	0	0	0	0	0	0.000125384617618462	0	0	0	0.0314530057536839	0	0	0	0.000162029826271732	0	0	0.00139937138562073	0	0.0573591817854136	0	0	0.0148681043984417	0	0.00538943282870484	0.00126517046303733	0.0127519177227056	0	1.22416717284613e-05	0	0.00403228840001617	0	0.000353717778025727	0.0101870502388497	0	0	0.000634982722328679	0.00446244192214571	0.00268829334810709	0	0	0.000372285773938685	6.60629682286624e-05	0.000507646820971916	0	0	0.00671096661657799	9.12081290147433e-05	0.00952078943641089	2.54675105977379e-05	7.9480768000674e-05	4.05354324361448e-05	0	0	0.000563418197197609	0.0247086016875704	0	0	0	0	0	0.0300568628975655	0.0169629582213547	0.000972336603083461	0.00556456437391882	0.0195933102352733
msp_0206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.42415320629646e-05	0	0	0	1.19722414620553e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52043768565418e-05	0	0	0	0.0248745771662079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52086827948696e-05	0.016229490393462	0.12336316019603	0.00132410472157244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032340455828423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78200844580439e-05	2.27343563525063e-05	1.07194393078077e-05	0	0	0	2.87004042195874e-05	0.0470854364941967	0	0	5.39020788158112e-05	0	0.000478690388912063	0	0.00040286219239617	0.0634374872005515	9.35439896283258e-05	0	3.0101113057237e-05	0	0	0.0517814987144701	0.00126718021679406	3.44119836949843e-05	0.000167284795895553	2.66782253362779e-05	0.00509593619206997	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0207	0	0	0	0	0.00774775029084673	0	0	0	0	0	0.0124735745536915	0	0	0	0	0.0174546012989607	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89855967112587e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000582888452655109	0	2.7058532410362e-05	0	0	0.00590009914016688	0.00290790337456841	0	0	0	0	0	0	0	0	0	0	0.00277098472961644	0	0	0	0	0	0	0.00494485290564753	0	0	0	0	0	0	0	0	0.00505653495031606	0	0	0	0	0	0	0	0	0	0	0	0	8.61991896136714e-06	0	0	0.00246365816824087	0	0.000845942108110203	0	0.00373648082280589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163905091331754	0	0	0	0	0.00044867606248859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193367759747703	0	0	0	0	0	0	0	0	0.000751849243897026	0	0	0	0	0.000504509977595972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144048544229837	0
msp_0208	0.00227004470614934	0	0	0.000531841624347178	0.00152207658275065	0.000461166013572594	0.00198177344793287	0.000160265405610561	0	0.000102198638972794	0.000598757331978428	0.00187952460506309	0.00212987977591082	0.000195978407745639	0.00033034697553632	0.000598407163417888	0.00176199959392663	0.000265240167137871	0.00216476267533288	0.000943246185569809	0.00239324788861053	0	0.00472221019099271	0	0.0017232349725121	0.00066599113707759	0.0188107160333476	0.00383902178393957	0.00029264244321914	0.0014003854286133	0.0010669806629701	0.00251590254382859	0.00207480919440703	0.00542531009394224	0.000327233328703173	0.00549792366299604	0.000229720995431846	0.000553787359547207	0.000848518526102507	0	0	0.00200816414219959	0.0169597674745433	0.000668342238112201	0.000507226845759217	0	5.70899859084123e-05	0.000222796093750986	0.0065214488073886	0.000177246904302947	0.000522174689895366	0.00192579961768267	0.00152336896470763	0.00311044121616686	8.4263354967178e-05	0.00224654178229596	0.000709371577342716	0.00240919372571634	0.000834035226862359	0.0008254343101868	0	0.000191507886126507	9.9163964982937e-05	0.00129770611024624	0.000784844087332082	0.00177176888392668	0.000262799884745579	0.000814296905942587	0	0.00121653499242905	0.000158232633017038	0.00421553373527314	0	0.000447490572489118	0.00111500747088574	0.000775047456633248	0.000664437131404939	0.000953797440606364	2.93097327474132e-05	0.00190227879027737	0.0019145593156663	0.000446184783935675	0.000202222119166309	0.00192993544199781	0	0	0.00178255911106208	0.000371874117959842	0.00302925506333598	0.00149889129344993	0.00439445386596164	0.00117041757519676	0.000176768993834948	0.000576086037683488	0.00247340746898524	0.00311917254608188	0.00300626085001838	0.00237067283043463	0.000486437536351483	0.00225984456730591	0.000467568655096876	0.000331299060046652	0.000458530724175461	0.000480913932173799	0	0.00346267901937596	0.00160772596143748	0.000338643880240225	0.00228263399531225	0.0033033226928214	0.00856198340128536	0	0.000336565764875949	0.00353178801381937	0	0.0056829008445382	6.94781414719816e-05	0.000384807383259265	0	0.00303512210719117	0.00342426169257851	0	0	0.000124500790688586	0	0.000791484584296492	0.00483166515078695	0	0.00100708888586452	0.00108027540133897	0.00116213603141541	0	0.000605599743062316	0	0.00205023942675936	0	0.000467700332482926	0.000519485324838502	0.000392081128133795	0.000909205118896196	0.000321334308197383	0.00183112761470074	0.00453948301084193	0.000267102228968564	0.000545139620090006	0.00282127371302239	0.00518255951354026	0.000314950731464484	0.000799527279877238	0.00155003601857542	0.00101864410469949	0.000829462844892683	0.000662885052633139	0.00384796718309328	0.00146527100359049	0.000513991260528234	1.76709145235953e-05	0	0.000553764899407828	0.00100902164070545	0.00205287729329046	0.000513230118297387	1.83274865781054e-05	0.000675459211201679	0.00197845653657174	0.00105036099291141	0	0.000693686751475223	0.000421360413744194	0.000402862798647609	0.00860208317208319	0.00309602661317162	0.000909743590191611	0.00250372900908697	0.000388633780838087	0.000766386464849362	0.00269683163966071	0.00232473856859112	0.00269832260452512	0.00136643869805657	2.93963444905306e-05	0.00196571511878139	0.0054240341350769	0.00107283819204609	0.000420535268092992	0.000244412314036641	0.00049600200470599	0.00237691542934308
msp_0209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151027023679656	0	0	0	0	8.53341955659788e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00883861221208733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.36203256022641e-05	0.000142220955878054	0.00850369755793954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000572261464570411	0	0	0	0	0.00207186906759914	0	0	0.00546155979121628	0	0	0	0	0	0	0	0	0.00647696996883096	0	0	0	0.00016609708307213	0	0	0.00488231466607708	0	0	0	0	0	0	0	0	0	0.00319285459153375	0	0	0	0.00253762242806346	0	0	0	0	0	0	0	0.0018521445146899	0	0	0	0	0	0	0	0	0	0	1.82079784624287e-05	0	0	0	0	0	0.010968322337972	0	0	0.00218921189421717	0	0	0	0	0	0	0	0	0	0	0	0.000654964031765116	0	0	0.00848295886074895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00645915764991792	0	0	0	0.00358345858380725	0	0.00835264056411889	2.17250822700406e-05	0	0	0	0	0	0	1.7090977317433e-05	0	0.00868364430884437	0	0	0	0.000716614467672254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.04829561380332e-06	0	0	0	0	0	0.000490165101555841	0.00401764212212241	1.2277659091363e-05	0.000739958121085389	3.61503365778271e-05	0	0	0	0	0.0089849307203568	0	0	0	0	0	0	0.0115411661691777	0.00363326493558962	2.06035183593502e-05	0	0	0	0	0.00416094811422408	0	0	0.000247813315101947
msp_0211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00732642294539931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17036978077447e-05	0	0	0.027493202844426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00759799965595266	0.110347973942602
